//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 65310000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
65310000;2;01/12/1950;;1;1;486,4;192,7;332,9065;6;26;1;1;1;;0;327;355,8;387;431,2;473,2;483,1;473,2;460;440,8;417,8;383,5;352,6;336,6;339,8;352,6;362,5;362,5;359;343;317,7;296;264;233;211,3;198,9;192,7;198,9;214,4;226,8;251,6;273,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1951;;1;1;776,2;223,7;372,1194;31;15;1;1;1;;0;286,4;286,4;286,4;283,2;280;289,6;292,8;283,2;280;283,2;273,6;257,8;248,5;233;223,7;257,8;299,1;327;369,5;394;397,4;390,5;390,5;417,8;444;506,6;561;592,5;640,2;699,4;760,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1951;;1;1;977,4;669;839,6964;27;21;1;1;1;;0;804;808;804;832,2;865;885,5;906;889,6;881,4;873,2;856,8;844,5;844,5;844,5;856,8;852,7;848,6;780,1;733,6;695,6;669;737,4;820;881,4;836,3;910,2;977,4;973,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1951;;1;1;1052,5;394;833,1548;8;31;1;1;1;;0;927;881,4;865;922,8;943,8;964,8;1034,5;1048;1026;1002;973,2;948;893,7;865;939,6;935,4;910,2;969;969;922,8;877,3;836,3;776,2;726;672,8;618,2;564,5;516,8;469,9;431,2;397,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1951;;1;1;380;159,4;238,57;2;30;1;1;1;;0;373;376,5;376,5;352,6;333,4;320,8;314,6;292,8;273,6;254,7;242,3;229,9;217,5;211,3;211,3;220,6;220,6;214,4;211,3;205,1;195,8;186,5;177,2;168,1;165,2;162,3;165,2;162,3;162,3;159,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1951;;1;1;156,5;101,15;120,4903;1;28;1;1;1;;0;156,5;150,7;147,8;144,9;142;136,4;133,6;125,2;122,4;119,6;116,8;114;114;111,43;108,86;106,29;106,29;103,72;106,29;111,43;116,8;122,4;122,4;119,6;114;108,86;103,72;101,15;108,86;116,8;122,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1951;;1;1;289,6;83,8;116,1557;30;24;1;1;1;;0;130,8;130,8;128;125,2;116,8;114;108,86;108,86;106,29;106,29;108,86;111,43;108,86;106,29;103,72;101,15;96,01;93,44;90,87;88,3;86,05;86,05;86,05;83,8;83,8;90,87;103,72;147,8;248,5;283,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1951;;1;1;305,3;81,55;144,4303;1;31;1;1;1;;0;302,2;302,2;286,4;260,9;242,3;211,3;180,3;165,2;159,4;156,5;147,8;139,2;133,6;130,8;125,2;119,6;114;108,86;106,29;103,72;98,58;96,01;93,44;90,87;90,87;88,3;88,3;86,05;83,8;83,8;81,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1951;;1;1;81,55;65,8;72,76775;1;29;1;1;1;;0;81,55;81,55;81,55;79,3;79,3;79,3;79,3;77,05;77,05;77,05;77,05;74,8;74,8;74,8;72,55;72,55;70,3;68,05;68,05;68,05;68,05;68,05;68,05;68,05;68,05;68,05;68,05;68,05;65,8;65,8;65,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1951;;1;1;111,43;52,29;72,127;21;14;1;1;1;;0;63,87;63,87;61,94;61,94;60,01;60,01;60,01;58,08;56,15;56,15;56,15;54,22;54,22;52,29;52,29;54,22;61,94;79,3;96,01;106,29;111,43;111,43;108,86;98,58;88,3;83,8;79,3;74,8;70,3;68,05;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1951;;1;1;1198;60,01;596,6287;26;4;1;1;1;;0;65,8;63,87;61,94;60,01;63,87;68,05;72,55;77,05;79,3;79,3;81,55;77,05;74,8;101,15;503,2;691,8;741,2;784;1026;1145;1182;1160;1115,5;1070,5;1125;1194;1170;1135;1174;1150;1102;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1951;;1;1;1070,5;333,4;632,2534;1;14;1;1;1;;0;1061,5;1026;994;927;860,9;804;748,9;691,8;629,3;544;469,9;411;352,6;349,4;493;527;520,2;523,6;527;516,8;469,9;428;387;394;557,6;710,8;748,9;764,5;772,3;756,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1951;;1;1;729,8;254,7;439,271;1;5;1;1;1;;0;718,4;680,4;665,4;603,4;407,6;520,2;499,8;520,2;527;513,4;523,6;533,8;516,8;496,4;476,5;447,2;400,8;362,5;327;302,2;283,2;280;299,1;320,8;339,8;349,4;355,8;352,6;346,2;330,2;317,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1952;;1;1;311,5;153,6;222,5129;1;24;1;1;1;;0;308,4;296;280;267,2;254,7;248,5;251,6;286,4;283,2;276,8;280;273,6;251,6;233;217,5;214,4;211,3;208,2;202;195,8;183,4;168,1;156,5;153,6;156,5;156,5;168,1;180,3;180,3;177,2;177,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1952;;1;1;276,8;130,8;189,0897;4;26;1;1;1;;0;192,7;226,8;248,5;276,8;267,2;260,9;260,9;254,7;245,4;223,7;208,2;192,7;183,4;177,2;168,1;159,4;156,5;153,6;147,8;147,8;144,9;142;142;139,2;133,6;133,6;156,5;162,3;177,2;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
65310000;2;01/03/1952;;1;1;186,5;111,43;152,2268;1;10;1;1;1;;0;186,5;183,4;177,2;165,2;153,6;142;136,4;122,4;114;111,43;125,2;150,7;171;165,2;156,5;147,8;142;139,2;142;144,9;150,7;165,2;180,3;171;159,4;156,5;156,5;153,6;150,7;147,8;150,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1952;;1;1;211,3;63,87;106,8347;2;29;1;1;1;;0;189,6;208,2;198,9;177,2;156,5;139,2;125,2;114;108,86;106,29;103,72;103,72;101,15;101,15;101,15;98,58;96,01;90,87;86,05;83,8;81,55;79,3;77,05;74,8;72,55;70,3;65,8;65,8;63,87;63,87;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1952;;1;1;90,87;56,15;63,24581;30;18;1;1;1;;0;63,87;63,87;63,87;63,87;63,87;61,94;61,94;61,94;60,01;60,01;60,01;60,01;60,01;60,01;58,08;58,08;58,08;56,15;56,15;56,15;56,15;56,15;58,08;60,01;61,94;63,87;68,05;72,55;83,8;88,3;83,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1952;;1;1;684,2;81,55;284,612;20;4;1;1;1;;0;83,8;83,8;83,8;81,55;86,05;114;116,8;101,15;101,15;133,6;130,8;116,8;108,86;114;142;186,5;450,4;582;636,6;680,4;676,6;625,6;561;493;437,6;380;339,8;311,5;296;283,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1952;;1;1;292,8;111,43;199,1742;26;13;1;1;1;;0;273,6;257,8;239,2;220,6;189,6;162,3;147,8;136,4;128;122,4;119,6;114;114;153,6;214,4;214,4;189,6;177,2;168,1;159,4;156,5;174,1;254,7;283,2;286,4;292,8;286,4;267,2;248,5;223,7;198,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1952;;1;1;186,5;88,3;114,8387;1;29;1;1;1;;0;183,4;171;159,4;147,8;142;139,2;133,6;130,8;128;125,2;122,4;119,6;114;111,43;108,86;106,29;103,72;103,72;101,15;101,15;98,58;96,01;93,44;90,87;90,87;90,87;90,87;90,87;88,3;88,3;88,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1952;;1;1;897,8;88,3;559,3553;22;1;1;1;1;;0;88,3;90,87;106,29;156,5;286,4;407,6;625,6;672,8;665,4;625,6;578,5;533,8;489,7;424,6;390,5;376,5;387;499,8;800;889,6;893,7;897,8;877,3;840,4;800;752,8;695,6;654,6;629,3;643,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1952;;1;1;1097,5;424,6;783,0065;20;7;1;1;1;;0;654,6;647,4;614,5;571,5;516,8;460;428;603,4;885,5;935,4;877,3;832,2;848,6;994;1026;956,4;901,9;901,9;1057;1093;1026;969;922,8;877,3;820;756,7;688;640,2;610,8;578,5;578,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1952;;1;1;703,2;387;594,2167;5;18;1;1;1;;0;599,7;614,5;629,3;669;699,4;684,2;669;669;672,8;658,2;629,3;592,5;557,6;530,4;503,2;463,3;421,2;387;444;550,8;633;665,4;691,8;691,8;669;640,2;599,7;561;530,4;499,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1952;;1;1;486,4;153,6;278,0129;1;26;1;1;1;;0;483,1;466,6;453,6;444;428;397,4;355,8;320,8;289,6;264;251,6;248,5;276,8;299,1;317,7;308,4;292,8;286,4;276,8;257,8;226,8;202;183,4;171;162,3;153,6;153,6;153,6;153,6;159,4;180,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1953;;1;1;424,6;192,7;325,8065;19;1;1;1;1;;0;195,8;205,1;211,3;217,5;223,7;239,2;292,8;366;414,4;417,8;411;404,2;394;376,5;369,5;383,5;404,2;417,8;421,2;417,8;400,8;380;355,8;323,9;292,8;267,2;239,2;233;242,3;260,9;320,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1953;;1;1;463,3;226,8;339,5143;3;26;1;1;1;;0;346,2;417,8;460;437,6;411;376,5;336,6;296;270,4;273,6;283,2;314,6;333,4;359;387;411;431,2;424,6;404,2;380;346,2;314,6;286,4;264;245,4;226,8;226,8;242,3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1953;;1;1;355,8;177,2;259,4968;13;31;1;1;1;;0;251,6;245,4;248,5;267,2;286,4;273,6;270,4;283,2;289,6;302,2;308,4;333,4;355,8;346,2;346,2;346,2;333,4;311,5;283,2;251,6;229,9;202;180,3;192,7;192,7;192,7;189,6;186,5;183,4;183,4;177,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1953;;1;1;236,1;139,2;182,9867;9;30;1;1;1;;0;171;159,4;159,4;168,1;177,2;192,7;208,2;223,7;236,1;233;220,6;202;183,4;168,1;156,5;177,2;202;189,6;177,2;171;174,1;174,1;174,1;177,2;180,3;186,5;180,3;168,1;156,5;142;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1953;;1;1;366;98,58;143,86;31;10;1;1;1;;0;130,8;122,4;116,8;114;108,86;106,29;103,72;101,15;101,15;98,58;98,58;101,15;106,29;116,8;125,2;133,6;130,8;122,4;116,8;108,86;106,29;106,29;106,29;108,86;122,4;162,3;211,3;257,8;308,4;343;362,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1953;;1;1;369,5;96,01;173,408;1;30;1;1;1;;0;366;339,8;311,5;286,4;264;242,3;220,6;208,2;202;195,8;186,5;174,1;159,4;150,7;144,9;142;139,2;133,6;130,8;125,2;122,4;116,8;114;111,43;108,86;106,29;103,72;101,15;98,58;96,01;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1953;;1;1;183,4;93,44;117,5661;25;2;1;1;1;;0;96,01;93,44;93,44;93,44;98,58;106,29;103,72;98,58;98,58;103,72;106,29;103,72;101,15;98,58;98,58;103,72;101,15;98,58;98,58;96,01;96,01;98,58;119,6;162,3;180,3;180,3;180,3;174,1;168,1;153,6;139,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1953;;1;1;229,9;72,55;100,2135;31;19;1;1;1;;0;125,2;114;108,86;103,72;98,58;93,44;93,44;90,87;88,3;86,05;86,05;83,8;81,55;79,3;79,3;77,05;74,8;74,8;72,55;72,55;77,05;98,58;98,58;90,87;93,44;93,44;101,15;116,8;139,2;186,5;226,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1953;;1;1;352,6;147,8;257,6533;17;9;1;1;1;;0;226,8;217,5;211,3;198,9;180,3;156,5;156,5;150,7;150,7;183,4;233;236,1;226,8;217,5;233;320,8;349,4;336,6;343;352,6;339,8;308,4;270,4;264;311,5;320,8;339,8;320,8;299,1;273,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1953;;1;1;1393;202;521,2935;31;15;1;1;1;;0;245,4;236,1;276,8;292,8;296;311,5;320,8;314,6;302,2;286,4;260,9;242,3;220,6;208,2;202;208,2;280;359;428;489,7;544;585,5;684,2;828,1;877,3;910,2;985,8;1125;1230;1263,5;1345;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1953;;1;1;1555;308,4;928,06;2;29;1;1;1;;0;1495,3;1550;1550;1510;1462,4;1419,4;1375;1335;1305;1259;1202;1120;1043,5;985,8;914,4;860,9;816;780,1;756,7;722,2;665,4;589;530,4;473,2;431,2;390,5;349,4;320,8;308,4;320,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1953;;1;1;516,8;174,1;343,5548;6;31;1;1;1;;0;352,6;390,5;421,2;440,8;479,8;513,4;513,4;499,8;479,8;444;417,8;383,5;366;366;359;366;376,5;369,5;349,4;323,9;302,2;276,8;260,9;242,3;229,9;211,3;192,7;186,5;183,4;177,2;174,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1954;;1;1;977,4;168,1;569,1839;20;6;1;1;1;;0;174,1;177,2;177,2;174,1;171;168,1;174,1;180,3;189,6;223,7;302,2;390,5;453,6;544;636,6;710,8;796;869,1;943,8;973,2;956,4;931,2;914,4;897,8;885,5;860,9;836,3;800;760,6;707;665,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1954;;1;1;633;245,4;362,0857;1;26;1;1;1;;0;625,6;599,7;564,5;537,2;510;486,4;463,3;444;434,4;411;373;343;314,6;286,4;276,8;280;280;273,6;267,2;264;260,9;257,8;257,8;264;257,8;245,4;267,2;292,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1954;;1;1;726;289,6;496,0807;10;31;1;1;1;;0;320,8;352,6;397,4;407,6;383,5;366;352,6;453,6;651;718,4;722,2;710,8;703,2;695,6;684,2;665,4;633;614,5;596;575;550,8;520,2;483,1;447,2;414,4;376,5;346,2;333,4;314,6;299,1;289,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1954;;1;1;397,4;168,1;278,8567;4;25;1;1;1;;0;327;373;383,5;394;380;349,4;336,6;317,7;302,2;289,6;280;280;283,2;289,6;292,8;283,2;260,9;242,3;229,9;214,4;205,1;198,9;189,6;177,2;168,1;168,1;177,2;302,2;330,2;339,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1954;;1;1;2409;289,6;1307,055;27;9;1;1;1;;0;359;346,2;330,2;327;336,6;330,2;314,6;299,1;289,6;305,3;523,6;636,6;943,8;1160;1210;1234;1405;1585;1727,5;1873,7;1985;2079;2175;2265;2333,6;2376,5;2402,5;2402,5;2370;2333,6;2259;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1954;;1;1;2193;557,6;1004,163;1;30;1;1;1;;0;2169;2049;1925;1744;1570;1357;1140;939,6;808;726;714,6;718,4;680,4;669;684,2;699,4;718,4;788;922,8;1006;998;969;943,8;901,9;848,6;804;756,7;684,2;621,9;568;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1954;;1;1;780,1;376,5;584,1032;19;13;2;2;2;;0;520,2;489,7;466,6;460;493;493;489,7;486,4;479,8;453,6;428;394;376,5;376,5;407,6;571,5;654,6;703,2;776,2;776,2;764,5;752,8;729,8;707;729,8;745;722,2;695,6;680,4;658,2;625,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;
65310000;2;01/08/1954;;1;1;596;208,2;305,7871;1;21;1;1;1;;0;585,5;547,4;506,6;463,3;428;397,4;373;346,2;330,2;317,7;302,2;286,4;276,8;267,2;254,7;245,4;233;226,8;220,6;214,4;208,2;208,2;214,4;226,8;239,2;254,7;270,4;273,6;267,2;254,7;239,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1954;;1;1;873,2;183,4;337,8467;30;9;1;1;1;;0;233;223,7;214,4;205,1;195,8;198,9;202;192,7;183,4;192,7;233;245,4;387;380;323,9;292,8;273,6;254,7;267,2;320,8;311,5;333,4;397,4;390,5;390,5;453,6;510;647,4;816;865;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1954;;1;1;1097,5;575;828,5677;23;15;1;1;1;;0;885,5;893,7;885,5;856,8;808;796;800;768,4;748,9;780,1;764,5;718,4;669;629,3;582;578,5;665,4;764,5;748,9;729,8;816;1022;1093;1093;1061,5;1018;977,4;948;914,4;869,1;800;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1954;;1;1;745;153,6;317,19;1;27;1;1;1;;0;733,6;661,8;610,8;568;520,2;473,2;428;376,5;333,4;305,3;308,4;327;320,8;308,4;292,8;280;264;245,4;229,9;217,5;205,1;186,5;177,2;171;165,2;159,4;153,6;159,4;168,1;165,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1954;;1;1;289,6;114;175,4581;19;16;1;1;1;;0;159,4;150,7;144,9;142;139,2;136,4;130,8;128;125,2;122,4;119,6;116,8;119,6;125,2;119,6;114;122,4;153,6;260,9;267,2;239,2;239,2;233;229,9;229,9;260,9;264;242,3;220,6;202;180,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1955;;1;1;208,2;98,58;149,1719;19;7;1;1;1;;0;156,5;136,4;122,4;111,43;103,72;101,15;98,58;101,15;119,6;133,6;133,6;133,6;133,6;130,8;130,8;136,4;162,3;202;205,1;202;205,1;208,2;202;195,8;189,6;180,3;165,2;147,8;133,6;122,4;119,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1955;;1;1;165,2;119,6;137,9929;27;1;1;1;1;;0;119,6;125,2;136,4;142;139,2;139,2;144,9;144,9;139,2;136,4;133,6;128;122,4;122,4;119,6;136,4;144,9;147,8;144,9;142;139,2;133,6;130,8;130,8;136,4;159,4;165,2;159,4;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1955;;1;1;596;144,9;250,271;29;6;1;1;1;;0;153,6;150,7;150,7;150,7;147,8;144,9;144,9;147,8;165,2;180,3;198,9;195,8;189,6;177,2;180,3;214,4;236,1;245,4;260,9;251,6;229,9;205,1;195,8;202;239,2;280;447,2;568;592,5;564,5;547,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1955;;1;1;582;245,4;385,49;20;14;1;1;1;;0;520,2;486,4;453,6;424,6;397,4;373;343;314,6;296;289,6;296;286,4;257,8;248,5;283,2;400,8;400,8;397,4;469,9;578,5;540,6;499,8;473,2;440,8;407,6;376,5;343;327;327;311,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1955;;1;1;1387;142;616,7903;22;16;1;1;1;;0;292,8;276,8;264;245,4;229,9;214,4;189,6;174,1;171;165,2;153,6;153,6;150,7;147,8;144,9;142;165,2;305,3;776,2;1182;1320;1381;1357;1281,5;1242;1222;1202;1182;1165;1135;1088,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1955;;1;1;1985;411;1191,993;28;9;1;1;1;;0;1026;948;832,2;718,4;596;516,8;456,8;421,2;411;421,2;431,2;510;844,5;1018;1048;1120;1290,5;1476,5;1530;1580;1630;1680;1744;1815,8;1873,7;1940;1975;1985;1975;1945;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1955;;1;1;1935;808;1580,71;12;28;1;1;1;;0;1873,7;1799;1722;1685;1655;1660;1733;1788;1810;1850,6;1896,5;1930;1935;1935;1925;1907,9;1885,1;1844,8;1788;1727,5;1650;1565;1453;1295;1178;1039;918,6;816;844,5;948;943,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1955;;1;1;935,4;349,4;551,729;1;23;1;1;1;;0;931,2;906;860,9;828,1;752,8;684,2;625,6;578,5;547,4;544;537,2;499,8;469,9;447,2;450,4;447,2;434,4;414,4;397,4;380;362,5;352,6;349,4;359;417,8;510;561;589;618,2;621,9;625,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1955;;1;1;918,6;248,5;581,32;8;30;1;1;1;;0;621,9;610,8;658,2;844,5;893,7;889,6;901,9;918,6;906;885,5;844,5;804;756,7;703,2;647,4;589;544;503,2;463,3;421,2;383,5;352,6;330,2;314,6;302,2;289,6;276,8;270,4;260,9;251,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1955;;1;1;248,5;144,9;198,3161;14;30;1;1;1;;0;242,3;236,1;226,8;220,6;214,4;211,3;208,2;202;195,8;198,9;211,3;217,5;239,2;248,5;242,3;229,9;220,6;214,4;205,1;195,8;180,3;177,2;180,3;174,1;162,3;156,5;150,7;147,8;147,8;144,9;144,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1955;;1;1;174,1;119,6;147,5567;7;30;1;1;1;;0;144,9;153,6;156,5;162,3;162,3;168,1;174,1;171;168,1;162,3;153,6;150,7;144,9;139,2;130,8;125,2;122,4;122,4;128;133,6;142;153,6;159,4;153,6;147,8;142;144,9;147,8;139,2;122,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
